app/Office/Model/Palette.swift	58	channel	2	3
app/Office/Model/Palette.swift	65	contrast	1	4
app/Office/Model/Palette.swift	70	mixed	1	6
app/Office/Model/Palette.swift	83	init	1	4
app/Office/Model/Palette.swift	88	init	1	3
app/Office/Model/Palette.swift	89	init	2	3
app/Office/Model/Palette.swift	155	surface	7	16
app/Office/Model/Palette.swift	193	contrast	1	3
app/Office/Model/Preferences.swift	95	set	9	39
app/Office/Model/Preferences.swift	145	init	2	2
app/Office/Model/Preferences.swift	166	set	1	5
app/Office/Model/Preferences.swift	184	init	1	5
app/Office/Model/Preferences.swift	211	set	1	4
app/Office/Model/Preferences.swift	224	set	2	7
app/Office/Model/Preferences.swift	247	set	3	9
app/Office/Model/Preferences.swift	261	clearFace	1	4
app/Office/Model/Reactions.swift	87	init	1	4
app/Office/Model/Reactions.swift	109	key	1	4
app/Office/Model/Reactions.swift	121	fingerprint	2	8
app/Office/Model/Reactions.swift	132	reaction	1	3
app/Office/Model/Reactions.swift	141	toggle	2	9
app/Office/Model/Reactions.swift	151	clear	1	4
app/Office/Model/Reactions.swift	171	seed	2	5
app/Office/Model/Reactions.swift	186	seed	4	9
app/Office/Model/Sessions.swift	47	init	1	1
app/Office/Model/Sessions.swift	49	init	1	9
app/Office/Model/Sessions.swift	59	init	1	9
app/Office/Model/Sessions.swift	115	init	1	1
app/Office/Model/Sessions.swift	117	init	1	9
app/Office/Model/Sessions.swift	127	init	1	17
app/Office/Model/Sessions.swift	154	init	1	1
app/Office/Model/Sessions.swift	156	init	1	6
app/Office/Model/Sessions.swift	176	init	1	1
app/Office/Model/Sessions.swift	178	init	1	6
app/Office/Model/Sessions.swift	185	init	1	8
app/Office/Model/StateRules.swift	75	outcomeLabel	2	3
app/Office/Model/StateRules.swift	87	deskState	8	10
app/Office/Model/StateRules.swift	99	deskState	1	3
app/Office/Model/StateRules.swift	113	needsHuman	1	3
app/Office/Model/StateRules.swift	117	waitingCount	1	3
app/Office/Model/StateRules.swift	132	init	1	4
app/Office/Model/StateRules.swift	170	needsQueue	8	24
app/Office/Model/StateRules.swift	211	catchUp	6	13
app/Office/Model/StateRules.swift	237	attachGate	1	3
app/Office/Model/StateRules.swift	261	init	12	28
app/Office/Model/StateRules.swift	294	deskOfItsOwn	4	6
app/Office/Model/StateRules.swift	312	gateDesks	2	4
app/Office/Model/StateRules.swift	324	placement	3	7
app/Office/Model/StateRules.swift	340	gateShown	5	11
app/Office/Model/StateRules.swift	355	gate	4	4
app/Office/Model/StateRules.swift	360	gateBelongsTo	1	3
app/Office/Model/StateRules.swift	369	gateQueueLine	5	10
app/Office/Model/StateRules.swift	387	names	3	7
app/Office/Model/StateRules.swift	398	contains	6	11
app/Office/Model/StateRules.swift	410	edge	3	4
app/Office/Model/StateRules.swift	425	visibleDesks	7	14
app/Office/Model/StateRules.swift	445	init	1	4
app/Office/Model/StateRules.swift	494	roster	8	32
app/Office/Model/StateRules.swift	537	sorted	12	25
app/Office/Model/StateRules.swift	538	byName	1	3
app/Office/Model/StateRules.swift	569	moved	4	13
app/Office/Model/StateRules.swift	600	putAwayDesks	2	4
app/Office/Model/StateRules.swift	608	putAwayNeedingAPerson	1	4
app/Office/Model/StateRules.swift	615	putAwayHeadline	2	7
app/Office/Model/StateRules.swift	626	polledLine	1	6
app/Office/Model/StateRules.swift	664	mood	3	4
app/Office/Model/StateRules.swift	677	read	1	3
app/Office/Model/StateRules.swift	682	tone	1	3
app/Office/Model/StateRules.swift	692	tone	1	1
app/Office/Model/StateRules.swift	700	gap	4	8
app/Office/Model/StateRules.swift	715	sectionOrder	3	9
app/Office/Model/StateRules.swift	725	rank	4	5
app/Office/Model/StateRules.swift	736	visibleSections	5	11
app/Office/Model/StateRules.swift	749	sectionSubtitle	1	3
app/Office/Model/StateRules.swift	757	sectionBadge	2	3
app/Office/Model/StateRules.swift	763	wallNeeds	1	3
app/Office/Model/StateRules.swift	768	wallLine	2	4
app/Office/Model/StateRules.swift	773	visibleBots	4	9
app/Office/Model/StateRules.swift	790	lastLine	1	3
app/Office/Model/StateRules.swift	809	plain	6	18
app/Office/Model/StateRules.swift	831	isRule	2	4
app/Office/Model/StateRules.swift	838	blockMarkerOff	2	5
